MARKET_NODE,TARGET_YEAR,CAPACITY_MW,TECHNOLOGY,DATA_VERSION,STATUS
ME00,2028,0,Implicit solar PV,Post-CfE,Market
ME00,2028,0,Implicit solar PV,Pre-CfE,Market
ME00,2028,275,Wind onshore,Post-CfE,Market
ME00,2028,275,Wind onshore,Pre-CfE,Market
ME00,2030,225,Lignite,Post-CfE,Market
ME00,2030,225,Lignite,Pre-CfE,Market
ME00,2030,0,Non-market batteries,Post-CfE,Non-Market
ME00,2030,706,Reservoir,Post-CfE,Market
ME00,2030,706,Reservoir,Pre-CfE,Market
ME00,2030,581,Run of river,Post-CfE,Market
ME00,2030,581,Run of river,Pre-CfE,Market
ME00,2030,2039,Solar (PV),Post-CfE,Market
ME00,2030,2039,Solar (PV),Pre-CfE,Market
ME00,2030,0,Implicit solar PV,Post-CfE,Market
ME00,2030,0,Implicit solar PV,Pre-CfE,Market
ME00,2030,275,Wind onshore,Post-CfE,Market
ME00,2030,275,Wind onshore,Pre-CfE,Market
ME00,2035,0,Non-market batteries,Post-CfE,Non-Market
ME00,2035,706,Reservoir,Post-CfE,Market
ME00,2035,706,Reservoir,Pre-CfE,Market
ME00,2035,581,Run of river,Post-CfE,Market
ME00,2035,581,Run of river,Pre-CfE,Market
ME00,2035,2039,Solar (PV),Post-CfE,Market
ME00,2035,2039,Solar (PV),Pre-CfE,Market
ME00,2035,0,Implicit solar PV,Post-CfE,Market
ME00,2035,0,Implicit solar PV,Pre-CfE,Market
ME00,2035,275,Wind onshore,Post-CfE,Market
ME00,2035,275,Wind onshore,Pre-CfE,Market
MK00,2026,560,Gas,Post-CfE,Market
MK00,2026,560,Gas,Pre-CfE,Market
MK00,2026,300,Lignite,Post-CfE,Market
MK00,2026,300,Lignite,Pre-CfE,Market
MK00,2026,0,Non-market batteries,Post-CfE,Non-Market
MK00,2026,31,Others (RES),Pre-CfE,Market
MK00,2026,539,Reservoir,Post-CfE,Market
MK00,2026,539,Reservoir,Pre-CfE,Market
MK00,2026,212,Run of river,Post-CfE,Market
MK00,2026,212,Run of river,Pre-CfE,Market
MK00,2026,31,Small biomass,Post-CfE,Market
MK00,2026,313,Solar (PV),Post-CfE,Market
MK00,2026,313,Solar (PV),Pre-CfE,Market
MK00,2026,0,Implicit solar PV,Post-CfE,Market
MK00,2026,0,Implicit solar PV,Pre-CfE,Market
MK00,2026,170,Wind onshore,Post-CfE,Market
MK00,2026,170,Wind onshore,Pre-CfE,Market
MK00,2028,760,Gas,Post-CfE,Market
MK00,2028,760,Gas,Pre-CfE,Market
MK00,2028,0,Non-market batteries,Post-CfE,Non-Market
MK00,2028,31,Others (RES),Pre-CfE,Market
MK00,2028,539,Reservoir,Post-CfE,Market
MK00,2028,539,Reservoir,Pre-CfE,Market
MK00,2028,222,Run of river,Post-CfE,Market
MK00,2028,222,Run of river,Pre-CfE,Market
MK00,2028,31,Small biomass,Post-CfE,Market
MK00,2028,313,Solar (PV),Post-CfE,Market
MK00,2028,313,Solar (PV),Pre-CfE,Market
MK00,2028,0,Implicit solar PV,Post-CfE,Market
MK00,2028,0,Implicit solar PV,Pre-CfE,Market
MK00,2028,210,Wind onshore,Post-CfE,Market
MK00,2028,210,Wind onshore,Pre-CfE,Market
MK00,2030,760,Gas,Post-CfE,Market
MK00,2030,760,Gas,Pre-CfE,Market
MK00,2030,0,Non-market batteries,Post-CfE,Non-Market
MK00,2030,31,Others (RES),Pre-CfE,Market
MK00,2030,729,Reservoir,Post-CfE,Market
MK00,2030,729,Reservoir,Pre-CfE,Market
MK00,2030,231,Run of river,Post-CfE,Market
MK00,2030,230,Run of river,Pre-CfE,Market
MK00,2030,31,Small biomass,Post-CfE,Market
MK00,2030,630,Solar (PV),Post-CfE,Market
MK00,2030,630,Solar (PV),Pre-CfE,Market
MK00,2030,0,Implicit solar PV,Post-CfE,Market
MK00,2030,0,Implicit solar PV,Pre-CfE,Market
MK00,2030,410,Wind onshore,Post-CfE,Market
MK00,2030,410,Wind onshore,Pre-CfE,Market
MK00,2035,760,Gas,Post-CfE,Market
MK00,2035,760,Gas,Pre-CfE,Market
MK00,2035,0,Non-market batteries,Post-CfE,Non-Market
MK00,2035,31,Others (RES),Pre-CfE,Market
MK00,2035,729,Reservoir,Post-CfE,Market
MK00,2035,729,Reservoir,Pre-CfE,Market
MK00,2035,231,Run of river,Post-CfE,Market
MK00,2035,230,Run of river,Pre-CfE,Market
MK00,2035,31,Small biomass,Post-CfE,Market
MK00,2035,690,Solar (PV),Post-CfE,Market
MK00,2035,690,Solar (PV),Pre-CfE,Market
MK00,2035,0,Implicit solar PV,Post-CfE,Market
MK00,2035,0,Implicit solar PV,Pre-CfE,Market
MK00,2035,460,Wind onshore,Post-CfE,Market
MK00,2035,460,Wind onshore,Pre-CfE,Market
MT00,2026,336,Gas,Post-CfE,Market
MT00,2026,336,Gas,Pre-CfE,Market
MT00,2026,0,Non-market batteries,Post-CfE,Non-Market
MT00,2026,175,Oil,Post-CfE,Non-Market
MT00,2026,215,Oil,Pre-CfE,Market
MT00,2026,257,Solar (PV),Post-CfE,Market
MT00,2026,257,Solar (PV),Pre-CfE,Market
MT00,2026,0,Implicit solar PV,Post-CfE,Market
MT00,2026,0,Implicit solar PV,Pre-CfE,Market
MT00,2028,336,Gas,Post-CfE,Market
MT00,2028,336,Gas,Pre-CfE,Market
MT00,2028,0,Non-market batteries,Post-CfE,Non-Market
MT00,2028,175,Oil,Post-CfE,Non-Market
MT00,2028,215,Oil,Pre-CfE,Market
MT00,2028,264,Solar (PV),Post-CfE,Market
MT00,2028,264,Solar (PV),Pre-CfE,Market
MT00,2028,0,Implicit solar PV,Post-CfE,Market
MT00,2028,0,Implicit solar PV,Pre-CfE,Market
MT00,2030,486,Gas,Post-CfE,Market
MT00,2030,486,Gas,Pre-CfE,Market
MT00,2030,0,Non-market batteries,Post-CfE,Non-Market
MT00,2030,175,Oil,Post-CfE,Non-Market
MT00,2030,215,Oil,Pre-CfE,Market
MT00,2030,266,Solar (PV),Post-CfE,Market
MT00,2030,266,Solar (PV),Pre-CfE,Market
MT00,2030,0,Implicit solar PV,Post-CfE,Market
MT00,2030,0,Implicit solar PV,Pre-CfE,Market
MT00,2035,486,Gas,Post-CfE,Market
MT00,2035,486,Gas,Pre-CfE,Market
MT00,2035,0,Non-market batteries,Post-CfE,Non-Market
MT00,2035,175,Oil,Post-CfE,Non-Market
MT00,2035,266,Solar (PV),Post-CfE,Market
MT00,2035,266,Solar (PV),Pre-CfE,Market
MT00,2035,0,Implicit solar PV,Post-CfE,Market
MT00,2035,0,Implicit solar PV,Pre-CfE,Market
NL00,2026,1591,Battery,Post-CfE,Market
NL00,2026,1591,Battery,Pre-CfE,Market
NL00,2026,1341,Biofuel,Post-CfE,Market
NL00,2026,1055,DSR,Post-CfE,Market
NL00,2026,1055,DSR,Pre-CfE,Market
NL00,2026,13311,Gas,Post-CfE,Market
NL00,2026,13311,Gas,Pre-CfE,Market
NL00,2026,2671,Hard coal,Post-CfE,Market
NL00,2026,4012,Hard coal,Pre-CfE,Market
NL00,2026,434,Non-market batteries,Post-CfE,Non-Market
NL00,2026,486,Nuclear,Post-CfE,Market
NL00,2026,486,Nuclear,Pre-CfE,Market
NL00,2026,3953,Others (non-RES),Post-CfE,Market
NL00,2026,3953,Others (non-RES),Pre-CfE,Market
NL00,2026,415,Others (RES),Pre-CfE,Market
NL00,2026,37,Run of river,Post-CfE,Market
NL00,2026,37,Run of river,Pre-CfE,Market
NL00,2026,415,Small biomass,Post-CfE,Market
NL00,2026,42810,Solar (PV),Post-CfE,Market
NL00,2026,42810,Solar (PV),Pre-CfE,Market
NL00,2026,0,Implicit solar PV,Post-CfE,Market
NL00,2026,27407,Implicit solar PV,Pre-CfE,Market
NL00,2026,6139,Wind offshore,Post-CfE,Market
NL00,2026,6139,Wind offshore,Pre-CfE,Market
NL00,2026,7300,Wind onshore,Post-CfE,Market
NL00,2026,7300,Wind onshore,Pre-CfE,Market
NL00,2028,3374,Battery,Post-CfE,Market
NL00,2028,3374,Battery,Pre-CfE,Market
NL00,2028,710,Biofuel,Post-CfE,Market
NL00,2028,1600,DSR,Post-CfE,Market
NL00,2028,1600,DSR,Pre-CfE,Market
NL00,2028,12470,Gas,Post-CfE,Market
NL00,2028,12470,Gas,Pre-CfE,Market
NL00,2028,2671,Hard coal,Post-CfE,Market
NL00,2028,3381,Hard coal,Pre-CfE,Market
NL00,2028,1302,Non-market batteries,Post-CfE,Non-Market
NL00,2028,486,Nuclear,Post-CfE,Market
NL00,2028,486,Nuclear,Pre-CfE,Market
NL00,2028,3914,Others (non-RES),Post-CfE,Market
NL00,2028,3914,Others (non-RES),Pre-CfE,Market
NL00,2028,415,Others (RES),Pre-CfE,Market
NL00,2028,37,Run of river,Post-CfE,Market
NL00,2028,37,Run of river,Pre-CfE,Market
NL00,2028,415,Small biomass,Post-CfE,Market
NL00,2028,51066,Solar (PV),Post-CfE,Market
NL00,2028,51066,Solar (PV),Pre-CfE,Market
NL00,2028,0,Implicit solar PV,Post-CfE,Market
NL00,2028,32273,Implicit solar PV,Pre-CfE,Market
NL00,2028,8139,Wind offshore,Post-CfE,Market
NL00,2028,8139,Wind offshore,Pre-CfE,Market
NL00,2028,9100,Wind onshore,Post-CfE,Market
NL00,2028,9100,Wind onshore,Pre-CfE,Market
NL00,2030,4900,Battery,Post-CfE,Market
NL00,2030,4900,Battery,Pre-CfE,Market
NL00,2030,0,Biofuel,Post-CfE,Market
NL00,2030,1700,DSR,Post-CfE,Market
NL00,2030,1700,DSR,Pre-CfE,Market
NL00,2030,10927,Gas,Post-CfE,Market
NL00,2030,10927,Gas,Pre-CfE,Market
NL00,2030,2171,Non-market batteries,Post-CfE,Non-Market
NL00,2030,486,Nuclear,Post-CfE,Market
NL00,2030,486,Nuclear,Pre-CfE,Market
NL00,2030,3893,Others (non-RES),Post-CfE,Market
NL00,2030,3893,Others (non-RES),Pre-CfE,Market
NL00,2030,415,Others (RES),Pre-CfE,Market
NL00,2030,37,Run of river,Post-CfE,Market
NL00,2030,37,Run of river,Pre-CfE,Market
NL00,2030,415,Small biomass,Post-CfE,Market
NL00,2030,59317,Solar (PV),Post-CfE,Market
NL00,2030,59317,Solar (PV),Pre-CfE,Market
NL00,2030,0,Implicit solar PV,Post-CfE,Market
NL00,2030,37138,Implicit solar PV,Pre-CfE,Market
NL00,2030,14651,Wind offshore,Post-CfE,Market
NL00,2030,14651,Wind offshore,Pre-CfE,Market
NL00,2030,9100,Wind onshore,Post-CfE,Market
NL00,2030,9100,Wind onshore,Pre-CfE,Market
NL00,2035,9950,Battery,Post-CfE,Market
NL00,2035,9950,Battery,Pre-CfE,Market
NL00,2035,0,Biofuel,Post-CfE,Market
NL00,2035,2017,DSR,Post-CfE,Market
NL00,2035,2017,DSR,Pre-CfE,Market
NL00,2035,10162,Gas,Post-CfE,Market
NL00,2035,10162,Gas,Pre-CfE,Market
NL00,2035,5366,Non-market batteries,Post-CfE,Non-Market
NL00,2035,486,Nuclear,Post-CfE,Market
NL00,2035,486,Nuclear,Pre-CfE,Market
NL00,2035,3858,Others (non-RES),Post-CfE,Market
NL00,2035,3858,Others (non-RES),Pre-CfE,Market
NL00,2035,415,Others (RES),Pre-CfE,Market
NL00,2035,37,Run of river,Post-CfE,Market
NL00,2035,37,Run of river,Pre-CfE,Market
NL00,2035,415,Small biomass,Post-CfE,Market
NL00,2035,75944,Solar (PV),Post-CfE,Market
NL00,2035,75944,Solar (PV),Pre-CfE,Market
NL00,2035,0,Implicit solar PV,Post-CfE,Market
NL00,2035,46790,Implicit solar PV,Pre-CfE,Market
NL00,2035,25351,Wind offshore,Post-CfE,Market
NL00,2035,25351,Wind offshore,Pre-CfE,Market
NL00,2035,10599,Wind onshore,Post-CfE,Market
NL00,2035,10599,Wind onshore,Pre-CfE,Market
NL60,2035,2000,Wind offshore,Post-CfE,Market
NL60,2035,2000,Wind offshore,Pre-CfE,Market
NLLL,2030,2000,Wind offshore,Post-CfE,Market
NLLL,2030,2000,Wind offshore,Pre-CfE,Market
NLLL,2035,2000,Wind offshore,Post-CfE,Market
NLLL,2035,2000,Wind offshore,Pre-CfE,Market
NOM1,2026,1914,DSR,Post-CfE,Market
NOM1,2026,1914,DSR,Pre-CfE,Market
NOM1,2026,0,Non-market batteries,Post-CfE,Non-Market
NOM1,2026,60,Open loop pumping,Post-CfE,Market
NOM1,2026,60,Open loop pumping,Pre-CfE,Market
NOM1,2026,20,Others (non-RES),Post-CfE,Market
NOM1,2026,20,Others (non-RES),Pre-CfE,Market
NOM1,2026,3132,Reservoir,Post-CfE,Market
NOM1,2026,3132,Reservoir,Pre-CfE,Market
NOM1,2026,1157,Run of river,Post-CfE,Market
NOM1,2026,1157,Run of river,Pre-CfE,Market
NOM1,2026,210,Solar (PV),Post-CfE,Market
NOM1,2026,210,Solar (PV),Pre-CfE,Market
NOM1,2026,0,Implicit solar PV,Post-CfE,Market
NOM1,2026,0,Implicit solar PV,Pre-CfE,Market
NOM1,2026,2075,Wind onshore,Post-CfE,Market
NOM1,2026,2075,Wind onshore,Pre-CfE,Market
NOM1,2028,1976,DSR,Post-CfE,Market
NOM1,2028,1976,DSR,Pre-CfE,Market
NOM1,2028,0,Non-market batteries,Post-CfE,Non-Market
NOM1,2028,60,Open loop pumping,Post-CfE,Market
NOM1,2028,60,Open loop pumping,Pre-CfE,Market
NOM1,2028,20,Others (non-RES),Post-CfE,Market
NOM1,2028,20,Others (non-RES),Pre-CfE,Market
NOM1,2028,3182,Reservoir,Post-CfE,Market
NOM1,2028,3182,Reservoir,Pre-CfE,Market
NOM1,2028,1173,Run of river,Post-CfE,Market
NOM1,2028,1174,Run of river,Pre-CfE,Market
NOM1,2028,500,Solar (PV),Post-CfE,Market
NOM1,2028,500,Solar (PV),Pre-CfE,Market
NOM1,2028,0,Implicit solar PV,Post-CfE,Market
NOM1,2028,0,Implicit solar PV,Pre-CfE,Market
NOM1,2028,2075,Wind onshore,Post-CfE,Market
NOM1,2028,2075,Wind onshore,Pre-CfE,Market
NOM1,2030,2038,DSR,Post-CfE,Market
NOM1,2030,2038,DSR,Pre-CfE,Market
NOM1,2030,0,Non-market batteries,Post-CfE,Non-Market
NOM1,2030,60,Open loop pumping,Post-CfE,Market
NOM1,2030,60,Open loop pumping,Pre-CfE,Market
NOM1,2030,20,Others (non-RES),Post-CfE,Market
NOM1,2030,20,Others (non-RES),Pre-CfE,Market
NOM1,2030,3206,Reservoir,Post-CfE,Market
NOM1,2030,3206,Reservoir,Pre-CfE,Market
NOM1,2030,1184,Run of river,Post-CfE,Market
NOM1,2030,1184,Run of river,Pre-CfE,Market
NOM1,2030,1000,Solar (PV),Post-CfE,Market
NOM1,2030,1000,Solar (PV),Pre-CfE,Market
NOM1,2030,0,Implicit solar PV,Post-CfE,Market
NOM1,2030,0,Implicit solar PV,Pre-CfE,Market
NOM1,2030,2425,Wind onshore,Post-CfE,Market
NOM1,2030,2425,Wind onshore,Pre-CfE,Market
NOM1,2035,2264,DSR,Post-CfE,Market
NOM1,2035,2264,DSR,Pre-CfE,Market
NOM1,2035,0,Non-market batteries,Post-CfE,Non-Market
NOM1,2035,60,Open loop pumping,Post-CfE,Market
NOM1,2035,60,Open loop pumping,Pre-CfE,Market
NOM1,2035,20,Others (non-RES),Post-CfE,Market
NOM1,2035,20,Others (non-RES),Pre-CfE,Market
NOM1,2035,3249,Reservoir,Post-CfE,Market
NOM1,2035,3249,Reservoir,Pre-CfE,Market
NOM1,2035,1213,Run of river,Post-CfE,Market
NOM1,2035,1213,Run of river,Pre-CfE,Market
NOM1,2035,1750,Solar (PV),Post-CfE,Market
NOM1,2035,1750,Solar (PV),Pre-CfE,Market
NOM1,2035,0,Implicit solar PV,Post-CfE,Market
NOM1,2035,0,Implicit solar PV,Pre-CfE,Market
NOM1,2035,2425,Wind onshore,Post-CfE,Market
NOM1,2035,2425,Wind onshore,Pre-CfE,Market
NON1,2026,1048,DSR,Post-CfE,Market
NON1,2026,1048,DSR,Pre-CfE,Market
NON1,2026,0,Non-market batteries,Post-CfE,Non-Market
NON1,2026,0,Open loop pumping,Post-CfE,Market
NON1,2026,0,Open loop pumping,Pre-CfE,Market
NON1,2026,195,Others (non-RES),Post-CfE,Market
NON1,2026,195,Others (non-RES),Pre-CfE,Market
NON1,2026,4682,Reservoir,Post-CfE,Market
NON1,2026,4682,Reservoir,Pre-CfE,Market
NON1,2026,701,Run of river,Post-CfE,Market
NON1,2026,701,Run of river,Pre-CfE,Market
NON1,2026,0,Implicit solar PV,Post-CfE,Market
NON1,2026,0,Implicit solar PV,Pre-CfE,Market
NON1,2026,1108,Wind onshore,Post-CfE,Market
NON1,2026,1108,Wind onshore,Pre-CfE,Market
NON1,2028,1305,DSR,Post-CfE,Market
NON1,2028,1305,DSR,Pre-CfE,Market
NON1,2028,0,Non-market batteries,Post-CfE,Non-Market
NON1,2028,0,Open loop pumping,Post-CfE,Market
NON1,2028,0,Open loop pumping,Pre-CfE,Market
NON1,2028,195,Others (non-RES),Post-CfE,Market
NON1,2028,195,Others (non-RES),Pre-CfE,Market
NON1,2028,4730,Reservoir,Post-CfE,Market
NON1,2028,4730,Reservoir,Pre-CfE,Market
NON1,2028,717,Run of river,Post-CfE,Market
NON1,2028,717,Run of river,Pre-CfE,Market
NON1,2028,0,Implicit solar PV,Post-CfE,Market
NON1,2028,0,Implicit solar PV,Pre-CfE,Market
NON1,2028,1108,Wind onshore,Post-CfE,Market
NON1,2028,1108,Wind onshore,Pre-CfE,Market
NON1,2030,1563,DSR,Post-CfE,Market
NON1,2030,1563,DSR,Pre-CfE,Market
NON1,2030,0,Non-market batteries,Post-CfE,Non-Market
NON1,2030,0,Open loop pumping,Post-CfE,Market
NON1,2030,0,Open loop pumping,Pre-CfE,Market
NON1,2030,195,Others (non-RES),Post-CfE,Market
NON1,2030,195,Others (non-RES),Pre-CfE,Market
NON1,2030,4754,Reservoir,Post-CfE,Market
NON1,2030,4754,Reservoir,Pre-CfE,Market
NON1,2030,727,Run of river,Post-CfE,Market
NON1,2030,727,Run of river,Pre-CfE,Market
NON1,2030,0,Implicit solar PV,Post-CfE,Market
NON1,2030,0,Implicit solar PV,Pre-CfE,Market
NON1,2030,1108,Wind onshore,Post-CfE,Market
NON1,2030,1108,Wind onshore,Pre-CfE,Market
NON1,2035,1643,DSR,Post-CfE,Market
NON1,2035,1643,DSR,Pre-CfE,Market
NON1,2035,0,Non-market batteries,Post-CfE,Non-Market
NON1,2035,0,Open loop pumping,Post-CfE,Market
NON1,2035,0,Open loop pumping,Pre-CfE,Market
NON1,2035,195,Others (non-RES),Post-CfE,Market
NON1,2035,195,Others (non-RES),Pre-CfE,Market
NON1,2035,4795,Reservoir,Post-CfE,Market
NON1,2035,4795,Reservoir,Pre-CfE,Market
NON1,2035,755,Run of river,Post-CfE,Market
NON1,2035,754,Run of river,Pre-CfE,Market
NON1,2035,0,Implicit solar PV,Post-CfE,Market
NON1,2035,0,Implicit solar PV,Pre-CfE,Market
NON1,2035,1258,Wind onshore,Post-CfE,Market
NON1,2035,1258,Wind onshore,Pre-CfE,Market
NOS0,2026,0,Non-market batteries,Post-CfE,Non-Market
NOS0,2026,0,Implicit solar PV,Post-CfE,Market
NOS0,2026,0,Implicit solar PV,Pre-CfE,Market
NOS0,2028,0,Non-market batteries,Post-CfE,Non-Market
NOS0,2028,0,Implicit solar PV,Post-CfE,Market
NOS0,2028,0,Implicit solar PV,Pre-CfE,Market
NOS0,2030,0,Non-market batteries,Post-CfE,Non-Market
NOS0,2030,0,Implicit solar PV,Post-CfE,Market
NOS0,2030,0,Implicit solar PV,Pre-CfE,Market
NOS0,2035,0,Non-market batteries,Post-CfE,Non-Market
NOS0,2035,0,Implicit solar PV,Post-CfE,Market
NOS0,2035,0,Implicit solar PV,Pre-CfE,Market
NOS1,2026,556,DSR,Post-CfE,Market
NOS1,2026,556,DSR,Pre-CfE,Market
NOS1,2026,0,Open loop pumping,Post-CfE,Market
NOS1,2026,0,Open loop pumping,Pre-CfE,Market
NOS1,2026,5,Others (non-RES),Post-CfE,Market
NOS1,2026,5,Others (non-RES),Pre-CfE,Market
NOS1,2026,2800,Reservoir,Post-CfE,Market
NOS1,2026,2800,Reservoir,Pre-CfE,Market
NOS1,2026,2954,Run of river,Post-CfE,Market
NOS1,2026,2954,Run of river,Pre-CfE,Market
NOS1,2026,210,Solar (PV),Post-CfE,Market
NOS1,2026,210,Solar (PV),Pre-CfE,Market
NOS1,2026,386,Wind onshore,Post-CfE,Market
NOS1,2026,386,Wind onshore,Pre-CfE,Market
NOS1,2028,623,DSR,Post-CfE,Market
NOS1,2028,623,DSR,Pre-CfE,Market
NOS1,2028,0,Open loop pumping,Post-CfE,Market
NOS1,2028,0,Open loop pumping,Pre-CfE,Market
NOS1,2028,5,Others (non-RES),Post-CfE,Market
NOS1,2028,5,Others (non-RES),Pre-CfE,Market
NOS1,2028,2890,Reservoir,Post-CfE,Market
NOS1,2028,2890,Reservoir,Pre-CfE,Market
NOS1,2028,2984,Run of river,Post-CfE,Market
NOS1,2028,2984,Run of river,Pre-CfE,Market
NOS1,2028,500,Solar (PV),Post-CfE,Market
NOS1,2028,500,Solar (PV),Pre-CfE,Market
NOS1,2028,386,Wind onshore,Post-CfE,Market
NOS1,2028,386,Wind onshore,Pre-CfE,Market
NOS1,2030,690,DSR,Post-CfE,Market
NOS1,2030,690,DSR,Pre-CfE,Market
NOS1,2030,0,Open loop pumping,Post-CfE,Market
NOS1,2030,0,Open loop pumping,Pre-CfE,Market
NOS1,2030,5,Others (non-RES),Post-CfE,Market
NOS1,2030,5,Others (non-RES),Pre-CfE,Market
NOS1,2030,3269,Reservoir,Post-CfE,Market
NOS1,2030,3269,Reservoir,Pre-CfE,Market
NOS1,2030,3002,Run of river,Post-CfE,Market
NOS1,2030,3002,Run of river,Pre-CfE,Market
NOS1,2030,1000,Solar (PV),Post-CfE,Market
NOS1,2030,1000,Solar (PV),Pre-CfE,Market
NOS1,2030,386,Wind onshore,Post-CfE,Market
NOS1,2030,386,Wind onshore,Pre-CfE,Market
NOS1,2035,747,DSR,Post-CfE,Market
NOS1,2035,747,DSR,Pre-CfE,Market
NOS1,2035,0,Open loop pumping,Post-CfE,Market
NOS1,2035,0,Open loop pumping,Pre-CfE,Market
NOS1,2035,5,Others (non-RES),Post-CfE,Market
NOS1,2035,5,Others (non-RES),Pre-CfE,Market
NOS1,2035,3944,Reservoir,Post-CfE,Market
NOS1,2035,3944,Reservoir,Pre-CfE,Market
NOS1,2035,3053,Run of river,Post-CfE,Market
NOS1,2035,3054,Run of river,Pre-CfE,Market
NOS1,2035,1750,Solar (PV),Post-CfE,Market
NOS1,2035,1750,Solar (PV),Pre-CfE,Market
NOS1,2035,586,Wind onshore,Post-CfE,Market
NOS1,2035,586,Wind onshore,Pre-CfE,Market
NOS2,2026,2914,DSR,Post-CfE,Market
NOS2,2026,2914,DSR,Pre-CfE,Market
NOS2,2026,238,Open loop pumping,Post-CfE,Market
NOS2,2026,238,Open loop pumping,Pre-CfE,Market
NOS2,2026,29,Others (non-RES),Post-CfE,Market
NOS2,2026,29,Others (non-RES),Pre-CfE,Market
NOS2,2026,9807,Reservoir,Post-CfE,Market
NOS2,2026,9807,Reservoir,Pre-CfE,Market
NOS2,2026,1659,Run of river,Post-CfE,Market
NOS2,2026,1659,Run of river,Pre-CfE,Market
NOS2,2026,210,Solar (PV),Post-CfE,Market
NOS2,2026,210,Solar (PV),Pre-CfE,Market
NOS2,2026,4,Wind offshore,Post-CfE,Market
NOS2,2026,4,Wind offshore,Pre-CfE,Market
NOS2,2026,1855,Wind onshore,Post-CfE,Market
NOS2,2026,1855,Wind onshore,Pre-CfE,Market
NOS2,2028,3377,DSR,Post-CfE,Market
NOS2,2028,3377,DSR,Pre-CfE,Market
NOS2,2028,238,Open loop pumping,Post-CfE,Market
NOS2,2028,238,Open loop pumping,Pre-CfE,Market
NOS2,2028,29,Others (non-RES),Post-CfE,Market
NOS2,2028,29,Others (non-RES),Pre-CfE,Market
NOS2,2028,9927,Reservoir,Post-CfE,Market
NOS2,2028,9927,Reservoir,Pre-CfE,Market
NOS2,2028,1699,Run of river,Post-CfE,Market
NOS2,2028,1699,Run of river,Pre-CfE,Market
NOS2,2028,500,Solar (PV),Post-CfE,Market
NOS2,2028,500,Solar (PV),Pre-CfE,Market
NOS2,2028,4,Wind offshore,Post-CfE,Market
NOS2,2028,4,Wind offshore,Pre-CfE,Market
NOS2,2028,1855,Wind onshore,Post-CfE,Market
NOS2,2028,1855,Wind onshore,Pre-CfE,Market
NOS2,2030,3840,DSR,Post-CfE,Market
NOS2,2030,3840,DSR,Pre-CfE,Market
NOS2,2030,238,Open loop pumping,Post-CfE,Market
NOS2,2030,238,Open loop pumping,Pre-CfE,Market
NOS2,2030,29,Others (non-RES),Post-CfE,Market
NOS2,2030,29,Others (non-RES),Pre-CfE,Market
NOS2,2030,10894,Reservoir,Post-CfE,Market
NOS2,2030,10894,Reservoir,Pre-CfE,Market
NOS2,2030,1724,Run of river,Post-CfE,Market
NOS2,2030,1724,Run of river,Pre-CfE,Market
NOS2,2030,1000,Solar (PV),Post-CfE,Market
NOS2,2030,1000,Solar (PV),Pre-CfE,Market
NOS2,2030,3004,Wind offshore,Post-CfE,Market
NOS2,2030,4,Wind offshore,Pre-CfE,Market
NOS2,2030,1855,Wind onshore,Post-CfE,Market
NOS2,2030,1855,Wind onshore,Pre-CfE,Market
NOS2,2035,4599,DSR,Post-CfE,Market
NOS2,2035,4599,DSR,Pre-CfE,Market
NOS2,2035,238,Open loop pumping,Post-CfE,Market
NOS2,2035,238,Open loop pumping,Pre-CfE,Market
NOS2,2035,29,Others (non-RES),Post-CfE,Market
NOS2,2035,29,Others (non-RES),Pre-CfE,Market
NOS2,2035,12194,Reservoir,Post-CfE,Market
NOS2,2035,12194,Reservoir,Pre-CfE,Market
NOS2,2035,1792,Run of river,Post-CfE,Market
NOS2,2035,1792,Run of river,Pre-CfE,Market
NOS2,2035,1750,Solar (PV),Post-CfE,Market
NOS2,2035,1750,Solar (PV),Pre-CfE,Market
NOS2,2035,4504,Wind offshore,Post-CfE,Market
NOS2,2035,4,Wind offshore,Pre-CfE,Market
NOS2,2035,2055,Wind onshore,Post-CfE,Market
NOS2,2035,2055,Wind onshore,Pre-CfE,Market
NOS3,2026,1283,DSR,Post-CfE,Market
NOS3,2026,1283,DSR,Pre-CfE,Market
NOS3,2026,412,Open loop pumping,Post-CfE,Market
NOS3,2026,412,Open loop pumping,Pre-CfE,Market
NOS3,2026,16,Others (non-RES),Post-CfE,Market
NOS3,2026,16,Others (non-RES),Pre-CfE,Market
NOS3,2026,5470,Reservoir,Post-CfE,Market
NOS3,2026,5470,Reservoir,Pre-CfE,Market
NOS3,2026,811,Run of river,Post-CfE,Market
NOS3,2026,811,Run of river,Pre-CfE,Market
NOS3,2026,210,Solar (PV),Post-CfE,Market
NOS3,2026,210,Solar (PV),Pre-CfE,Market
NOS3,2028,1360,DSR,Post-CfE,Market
NOS3,2028,1360,DSR,Pre-CfE,Market
NOS3,2028,412,Open loop pumping,Post-CfE,Market
NOS3,2028,412,Open loop pumping,Pre-CfE,Market
NOS3,2028,16,Others (non-RES),Post-CfE,Market
NOS3,2028,16,Others (non-RES),Pre-CfE,Market
NOS3,2028,5509,Reservoir,Post-CfE,Market
NOS3,2028,5509,Reservoir,Pre-CfE,Market
NOS3,2028,823,Run of river,Post-CfE,Market
NOS3,2028,823,Run of river,Pre-CfE,Market
NOS3,2028,500,Solar (PV),Post-CfE,Market
NOS3,2028,500,Solar (PV),Pre-CfE,Market
NOS3,2030,1438,DSR,Post-CfE,Market
